Table Name,Column Name,Metric Name,Metric Value,Execution time
ACCOUNT_ICBS_LOAN_PERIODIC,contractual_disc_int_paid_amt,standard_deviation,528.779999999999972715158946812152862548828125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,contractual_disc_int_paid_amt,mean,2.381957480000000071385102273779921233654022216796875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,distincts,91150,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,standard_deviation,14976,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_amt,mean,-256.07186106000000336280209012329578399658203125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,nulls,499999,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,distincts,1,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,empties,499999,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,blanks,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,avg,3,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,minimum,3,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_incr_sub_typ_cde,maximum,3,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,distincts,984,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,minimum,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,maximum,999,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,sum,23605682,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,standard_deviation,164.469999999999998863131622783839702606201171875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,past_due_days_cnt,mean,47.211364000000003215973265469074249267578125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,nulls,468023,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,distincts,1578,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,minimum,101105,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,maximum,179042,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,sum,3961142190,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,standard_deviation,17755.5,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,staff_open_skp_no,mean,123874.728398536448366940021514892578125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,bad_debt_ind,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,bad_debt_ind,distincts,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,load_dte,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,load_dte,distincts,1,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,nulls,398319,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,distincts,471,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,standard_deviation,0.05000000000000000277555756156289135105907917022705078125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,lgd_unexpected_loss_rte,mean,0.08914862910375585813849141914033680222928524017333984375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,distincts,75887,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,standard_deviation,55565.1800000000002910383045673370361328125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,int_not_paid_amt,mean,589.6196506600000475373235531151294708251953125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,distincts,91945,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,standard_deviation,15096,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,inc_paid_int_ref_crncy_amt,mean,-271.0189654399999881206895224750041961669921875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,annex_sign_dte,nulls,497508,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,annex_sign_dte,distincts,1410,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,revolving_ind,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,revolving_ind,distincts,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,distincts,824,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,standard_deviation,3.819999999999999840127884453977458178997039794921875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_base_rte,mean,2.9749729085999998545730704790912568569183349609375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,distincts,2796,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,standard_deviation,1763676.8100000000558793544769287109375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,avail_bal_amt,mean,-8063.33537971999976434744894504547119140625,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,load_time,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,load_time,distincts,1,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,distincts,2932,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,standard_deviation,1664.84999999999990905052982270717620849609375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monitoring_fee_amt,mean,19.9310736999999988938725437037646770477294921875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,distincts,311,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,minimum,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,maximum,5255,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,sum,2796184,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,standard_deviation,69.900000000000005684341886080801486968994140625,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,max_mth_dpstd_cnt,mean,5.59236799999999956156671032658778131008148193359375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_chg_dte,nulls,500000,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_chg_dte,distincts,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,nulls,55539,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,distincts,32,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,minimum,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,maximum,31,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,sum,6824720,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,standard_deviation,8.550000000000000710542735760100185871124267578125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,pmt_schedule_day_no,mean,15.3550480244610891844558864249847829341888427734375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,distincts,116273,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,standard_deviation,17261076.8799999989569187164306640625,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursed_amt,mean,162839.3927284799865446984767913818359375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,distincts,818,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,standard_deviation,2.9900000000000002131628207280300557613372802734375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_rte,mean,1.9338816513999999013861952334991656243801116943359375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,security_held_ind,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,security_held_ind,distincts,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,distincts,2073,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,standard_deviation,1651.220000000000027284841053187847137451171875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,recvry_monit_paid_fee_amt,mean,16.81827260000000023865140974521636962890625,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,distincts,117,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,standard_deviation,6.70000000000000017763568394002504646778106689453125,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_ln_int_amt,mean,0.059064520000000002297735335332617978565394878387451171875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,nulls,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,distincts,1,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,standard_deviation,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,margin_promotion_nxt_rte,mean,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,addn_int_rte_freq_period_cde,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,addn_int_rte_freq_period_cde,distincts,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,distincts,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,empties,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,blanks,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,avg,16,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,minimum,16,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,disbursement_acc_no,maximum,16,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,distincts,79899,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,standard_deviation,1438.819999999999936335370875895023345947265625,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,fee_disc_amt,mean,523.955591659999981857254169881343841552734375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,distincts,56,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,minimum,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,maximum,55,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,sum,172339,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,standard_deviation,1.5700000000000000621724893790087662637233734130859375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,consec_repaymts_missed,mean,0.344677999999999984392928809029399417340755462646484375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,ppi_ind,nulls,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,ppi_ind,distincts,2,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,distincts,6284,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,standard_deviation,971.69000000000005456968210637569427490234375,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,unpaid_fee_income_amt,mean,21.43966723999999857142029213719069957733154296875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,first_disbursement_dte,nulls,110187,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,first_disbursement_dte,distincts,4451,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,nulls,0,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,distincts,2314,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,minimum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,maximum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,sum,NaN,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,standard_deviation,0.0299999999999999988897769753748434595763683319091796875,0:01:13.350301
ACCOUNT_ICBS_LOAN_PERIODIC,prncpl_dr_int_rte,mean,0.06879384064000000631455833399741095490753650665283203125,0:01:13.350301
CUST_PERSONAL_DET_STAT_HIST,*,record_count,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,sfx,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,sfx,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,secndry_end_dte,nulls,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,secndry_end_dte,distincts,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_cls_retired,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_cls_retired,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,nulls,655617,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,distincts,37,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,minimum,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,maximum,999,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,sum,26157342,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,standard_deviation,126.2900000000000062527760746888816356658935546875,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,profession_type_cde,mean,38.71513951299220224200325901620090007781982421875,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,nulls,330555,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,distincts,28,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,minimum,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,maximum,57,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,sum,1655516,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,standard_deviation,1.37999999999999989341858963598497211933135986328125,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_total_no,mean,1.654361255843421307787366458796896040439605712890625,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,nulls,955131,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,distincts,32,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,empties,955131,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,blanks,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,avg,3.53668490542962121736536573735065758228302001953125,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,minimum,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,cust_title,maximum,8,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,trd_lev_cde,nulls,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,trd_lev_cde,distincts,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_cls_unemployed,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_cls_unemployed,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_last_action,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_last_action,distincts,2,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_from_dte,nulls,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_from_dte,distincts,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,employment_grp_cde,nulls,628261,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,employment_grp_cde,distincts,15,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,crse_typ_cde,nulls,502026,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,crse_typ_cde,distincts,6,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_perm,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_perm,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_dte,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_dte,distincts,22,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_to_dte,nulls,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,family_to_dte,distincts,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,marital_sta,nulls,487854,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,marital_sta,distincts,5,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,fac_cde,nulls,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,fac_cde,distincts,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_part_time,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_part_time,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,distincts,1275719,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,minimum,400000001,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,maximum,425976906,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,sum,548304783327882,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,standard_deviation,9704145.64000000059604644775390625,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,wh_cust_no,mean,411871209.550612866878509521484375,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,distincts,24,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,minimum,4743,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,maximum,221513,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,sum,255037601419,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,standard_deviation,49699.550000000002910383045673370361328125,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,load_time,mean,191577.1092489556758664548397064208984375,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_sta_cde,nulls,1138863,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_sta_cde,distincts,8,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,sex_cde,nulls,212,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,sex_cde,distincts,2,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,crse_title,nulls,864941,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,crse_title,distincts,596,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_temp,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_temp,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,start_dte,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,start_dte,distincts,22,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,minimum,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,maximum,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,sum,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,standard_deviation,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,house_value,mean,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,dob,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,dob,distincts,7925,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,crse_start_dte,nulls,1331253,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,crse_start_dte,distincts,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_pension,nulls,0,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,empl_type_pension,distincts,1,0:00:59.449699
CUST_PERSONAL_DET_STAT_HIST,end_dte,nulls,1275719,0:00:59.449699
